,0,1,ano,periodo,grupo,consulta,Fonte de Recurso,Dotação Inicial,Autorizado,Empenhado,Liquidado,Pago,Pago Exercício Anterior,A Pagar Exercício Anterior
62,,,2019,Consolidado,Estado,Fonte de Recurso,04960000 - Doações de Pessoas ou Instituições Privadas Nacionais,0.00,24000.00,0.00,0.00,0.00,126414.69,16622866.66
63,,,2019,Consolidado,Estado,Fonte de Recurso,,,,,,,,
64,,,2019,Consolidado,Estado,Fonte de Recurso,Portal da Transparência Fiscal v1.0.11,,,,,,,
65,,,2019,Consolidado,Estado,Fonte de Recurso,Total:,17297084000.00,17748335786.65,4376065637.36,3425936306.12,3043822930.73,437821842.19,187535541.97
66,,,2019,Consolidado,Estado,Fonte de Recurso,Despesas::Estado::Fonte de Recurso,,,,,,,
67,,,2019,Consolidado,Estado,Fonte de Recurso,"Ano  2019  DOWNLOAD  Lista das Fontes de Recursos  Fonte de Recurso Dotação Inicial Autorizado Empenhado Liquidado Pago Pago Exercício Anterior A Pagar Exercício Anterior  Total:  17,297,084,000.00 17,748,335,786.65 4,376,065,637.36 3,425,936,306.12 3,043,822,930.73 437,821,842.19 187,535,541.97 01000000 - Recursos Ordinários  8,879,047,000.00 8,879,047,000.00 2,428,777,999.55 2,205,880,522.43 2,004,043,830.84 180,564,446.52 118,820,120.83  01100000 - Recursos de Depósitos Judiciais da LC 151/2015  25,080,000.00 101,781,347.78 53,654,977.28 53,648,719.65 53,648,719.65 0.00 0.00  01110000 - Acordos - Recofarma  1,569,000.00 1,569,000.00 0.00 0.00 0.00 0.00 0.00  01120000 - Acordos - Visteon  29,000.00 29,000.00 0.00 0.00 0.00 0.00 0.00  01130000 - Acordos - Manaus Refrigerante  1,000.00 1,000.00 0.00 0.00 0.00 0.00 0.00  01140000 - Acordos - Pepsi-Cola  404,000.00 404,000.00 0.00 0.00 0.00 0.00 0.00  01150000 - Alienação de Bens  951,000.00 951,000.00 0.00 0.00 0.00 0.00 0.00  01160000 - Contribuição para o Desenvolvimento do Ensino Superior  413,659,000.00 413,659,000.00 101,238,611.25 83,696,138.88 63,577,468.05 9,644,522.87 962,125.51  01180000 - RECURSOS DO FECOP  26,080,000.00 26,080,000.00 0.00 0.00 0.00 3,749,238.15 220,359.36  01190000 - Outras Contribuições Decorrentes de Incentivos Fiscais e Extra-Fiscais  22,489,000.00 22,489,000.00 0.00 0.00 0.00 171,893.81 0.00  01200000 - Contribuição do Desenvolvimento Humano  437,000.00 437,000.00 0.00 0.00 0.00 0.00 0.00  01210000 - Cotaparte do Fundo de Participação dos Estados e do Distrito Federal  2,160,000,000.00 2,160,000,000.00 565,181,562.84 428,717,211.99 341,498,071.54 96,587,274.10 12,381,592.40  01270000 - Cotaparte da Contribuição do Salário-Educação  0.00 0.00 0.00 0.00 0.00 0.00 63,793.13  01300000 - Cotaparte da Contribuição de Intervenção do Domínio Econômico  20,617,000.00 20,617,000.00 828,582.37 828,582.37 828,582.37 0.00 0.00  01400000 - Indenização pela Utilização de Recursos Hídricos e Exploração de Recursos Minerais  20,395,000.00 20,395,000.00 5,386,025.19 4,572,622.24 1,136,045.52 1,006,038.94 65,000.00  01450000 - Recursos do Royalties sobre o Petróleo  237,907,000.00 237,907,000.00 60,046,107.37 41,552,678.19 33,930,541.61 16,974,368.55 4,811,412.85  01460000 - Recursos do FUNDEB  1,763,234,000.00 1,763,234,000.00 295,854,370.49 265,491,867.50 262,390,278.82 18,168,521.85 7,761,597.36  01500000 - Outras Transferências de Recursos Federais  18,870,000.00 18,870,000.00 1,834,158.99 1,834,143.99 1,806,859.40 294,976.41 0.00  01550000 - Recursos de Transferência Financeira LC 87/96  12,000,000.00 12,000,000.00 9,826.83 0.00 0.00 159,349.39 439,725.32  01600000 - Recursos do FTI  874,378,000.00 874,378,000.00 147,464,974.95 69,053,395.31 47,276,469.81 22,802,280.08 5,493,535.35  01700000 - Recursos do FMPES  99,205,000.00 99,205,000.00 0.00 0.00 0.00 1,858,096.30 2,619,885.31  02010000 - Recursos Diretamente Arrecadados  296,128,000.00 296,128,000.00 103,177,808.03 46,772,661.04 38,255,692.61 5,644,479.03 55,564.94  02100000 - Acordos - Pepsi-Cola  0.00 0.00 0.00 0.00 0.00 0.00 1,950.00  02270000 - Recursos da Contribuição do Salário-Educação  60,000,000.00 60,000,000.00 39,763,237.18 4,517,931.53 1,530,145.80 1,727,049.88 446,487.78  02300000 - Recursos do Sistema Único de Saúde - SUS  457,729,000.00 457,729,000.00 83,270,154.71 31,291,757.41 25,629,991.79 38,291,971.44 2,492,402.87  02400000 - Transferências do FNAS  20,000.00 20,000.00 0.00 0.00 0.00 0.00 0.00  02460000 - Complementação do FUNDEB  0.00 200,000,000.00 151,841,595.83 8,239,386.99 4,387,187.20 0.00 0.00  02500000 - Transferências do FNDE  106,168,000.00 106,168,000.00 12,894,288.22 19,536.71 19,145.99 2,153,968.28 1,820,352.83  02610000 - Fundo Financeiro - RPPS  670,707,000.00 670,707,000.00 100,582,778.93 100,534,243.95 95,987,327.20 2,100,777.83 22,725.67  02620000 - Fundo Previdenciário - RPPS  465,830,000.00 465,830,000.00 4,101,178.13 4,044,074.31 3,323,888.60 0.00 0.00  02710000 - Operações de Crédito Internas 317,436,000.00 317,436,000.00 25,578,847.89 0.00 0.00 8,052,220.25 85,136.43  02750000 - Operações de Crédito Externas 261,871,000.00 261,871,000.00 103,565,459.75 17,750,909.55 15,636,940.72 12,415,638.91 2,349,054.42  02800000 - Convênios 46,920,000.00 46,920,000.00 15,151,281.39 6,522,868.67 45,889.27 834,748.26 254,481.35  02850000 - Outras Fontes 37,717,000.00 37,717,000.00 1,007,122.72 616,645.85 470,254.55 513,947.14 272,412.13  02950000 - Transferências de Entidades Internacionais  105,000.00 105,000.00 0.00 0.00 0.00 0.00 0.00  02960000 - Doações de Pessoas ou Instituições Privadas Nacionais  101,000.00 101,000.00 0.00 0.00 0.00 3,452.61 0.00  03000000 - Recursos Ordinários 0.00 0.00 0.00 0.00 0.00 33,153.01 1,613,422.50  03150000 - Alienação de Bens  0.00 0.00 0.00 0.00 0.00 41,591.00 912.00  03160000 - Contribuição para o Desenvolvimento do Ensino Superior  0.00 4,667,860.50 780,803.52 0.00 0.00 1,823,549.19 536.43  03180000 - RECURSOS DO FECOP  0.00 12,095,550.00 0.00 0.00 0.00 321,806.10 167,120.00  03210000 - Cotaparte do Fundo de Participação dos Estados e do Distrito Federal  0.00 0.00 0.00 0.00 0.00 55,936.00 0.00  03460000 - Recursos do FUNDEB  0.00 35,000,000.00 34,433,266.08 34,433,266.08 34,433,266.08 0.00 0.00  03600000 - Recursos do FTI  0.00 867,015.26 18,228.65 0.00 0.00 0.00 566,391.72  04010000 - Recursos Diretamente Arrecadados  0.00 30,606,571.63 14,356,359.84 4,426,901.66 3,713,715.99 1,669,348.09 1,721,950.21  04300000 - Recursos do Sistema Único de Saúde - SUS  0.00 13,502,986.55 6,110,378.89 104,565.00 62,112.00 4,853,110.04 459,662.46  04400000 - Transferências do FNAS  0.00 3,323,103.91 2,561,660.63 3,201.00 1,941.00 22,430.84 15,296.48  04500000 - Transferências do FNDE  0.00 0.00 0.00 0.00 0.00 1,930,896.60 40,800.00  04620000 - Fundo Previdenciário - RPPS  0.00 0.00 0.00 0.00 0.00 0.00 258.37  04710000 - Operações de Crédito Internas 0.00 13,308,465.79 1,225,617.05 0.00 0.00 0.00 0.00  04750000 - Operações de Crédito Externas 0.00 47,870,000.00 11,085,235.15 7,832,244.78 7,832,244.78 1,609,869.65 0.00  04800000 - Convênios 0.00 9,129,296.15 4,149,721.10 3,419,212.48 2,234,979.07 612,470.56 4,835,385.28  04850000 - Outras Fontes 0.00 4,155,589.08 133,416.56 131,016.56 121,340.47 1,002,005.82 51,224.02  04960000 - Doações de Pessoas ou Instituições Privadas Nacionais  0.00 24,000.00 0.00 0.00 0.00 126,414.69 16,622,866.66",,,,,,,
68,,,2019,Consolidado,Estado,Fonte de Recurso,Fonte de Recurso,Dotação Inicial,Autorizado,Empenhado,Liquidado,Pago,Pago Exercício Anterior,A Pagar Exercício Anterior
69,,,2019,Consolidado,Estado,Fonte de Recurso,Total:,17297084000.00,17748335786.65,4376065637.36,3425936306.12,3043822930.73,437821842.19,187535541.97
70,,,2019,Consolidado,Estado,Fonte de Recurso,01000000 - Recursos Ordinários,8879047000.00,8879047000.00,2428777999.55,2205880522.43,2004043830.84,180564446.52,118820120.83
71,,,2019,Consolidado,Estado,Fonte de Recurso,01100000 - Recursos de Depósitos Judiciais da LC 151/2015,25080000.00,101781347.78,53654977.28,53648719.65,53648719.65,0.00,0.00
72,,,2019,Consolidado,Estado,Fonte de Recurso,01110000 - Acordos - Recofarma,1569000.00,1569000.00,0.00,0.00,0.00,0.00,0.00
73,,,2019,Consolidado,Estado,Fonte de Recurso,01120000 - Acordos - Visteon,29000.00,29000.00,0.00,0.00,0.00,0.00,0.00
74,,,2019,Consolidado,Estado,Fonte de Recurso,01130000 - Acordos - Manaus Refrigerante,1000.00,1000.00,0.00,0.00,0.00,0.00,0.00
75,,,2019,Consolidado,Estado,Fonte de Recurso,01140000 - Acordos - Pepsi-Cola,404000.00,404000.00,0.00,0.00,0.00,0.00,0.00
76,,,2019,Consolidado,Estado,Fonte de Recurso,01150000 - Alienação de Bens,951000.00,951000.00,0.00,0.00,0.00,0.00,0.00
77,,,2019,Consolidado,Estado,Fonte de Recurso,01160000 - Contribuição para o Desenvolvimento do Ensino Superior,413659000.00,413659000.00,101238611.25,83696138.88,63577468.05,9644522.87,962125.51
78,,,2019,Consolidado,Estado,Fonte de Recurso,01180000 - RECURSOS DO FECOP,26080000.00,26080000.00,0.00,0.00,0.00,3749238.15,220359.36
79,,,2019,Consolidado,Estado,Fonte de Recurso,01190000 - Outras Contribuições Decorrentes de Incentivos Fiscais e Extra-Fiscais,22489000.00,22489000.00,0.00,0.00,0.00,171893.81,0.00
80,,,2019,Consolidado,Estado,Fonte de Recurso,01200000 - Contribuição do Desenvolvimento Humano,437000.00,437000.00,0.00,0.00,0.00,0.00,0.00
81,,,2019,Consolidado,Estado,Fonte de Recurso,01210000 - Cotaparte do Fundo de Participação dos Estados e do Distrito Federal,2160000000.00,2160000000.00,565181562.84,428717211.99,341498071.54,96587274.10,12381592.40
82,,,2019,Consolidado,Estado,Fonte de Recurso,01270000 - Cotaparte da Contribuição do Salário-Educação,0.00,0.00,0.00,0.00,0.00,0.00,63793.13
83,,,2019,Consolidado,Estado,Fonte de Recurso,01300000 - Cotaparte da Contribuição de Intervenção do Domínio Econômico,20617000.00,20617000.00,828582.37,828582.37,828582.37,0.00,0.00
84,,,2019,Consolidado,Estado,Fonte de Recurso,01400000 - Indenização pela Utilização de Recursos Hídricos e Exploração de Recursos Minerais,20395000.00,20395000.00,5386025.19,4572622.24,1136045.52,1006038.94,65000.00
85,,,2019,Consolidado,Estado,Fonte de Recurso,01450000 - Recursos do Royalties sobre o Petróleo,237907000.00,237907000.00,60046107.37,41552678.19,33930541.61,16974368.55,4811412.85
86,,,2019,Consolidado,Estado,Fonte de Recurso,01460000 - Recursos do FUNDEB,1763234000.00,1763234000.00,295854370.49,265491867.50,262390278.82,18168521.85,7761597.36
87,,,2019,Consolidado,Estado,Fonte de Recurso,01500000 - Outras Transferências de Recursos Federais,18870000.00,18870000.00,1834158.99,1834143.99,1806859.40,294976.41,0.00
88,,,2019,Consolidado,Estado,Fonte de Recurso,01550000 - Recursos de Transferência Financeira LC 87/96,12000000.00,12000000.00,9826.83,0.00,0.00,159349.39,439725.32
89,,,2019,Consolidado,Estado,Fonte de Recurso,01600000 - Recursos do FTI,874378000.00,874378000.00,147464974.95,69053395.31,47276469.81,22802280.08,5493535.35
90,,,2019,Consolidado,Estado,Fonte de Recurso,01700000 - Recursos do FMPES,99205000.00,99205000.00,0.00,0.00,0.00,1858096.30,2619885.31
91,,,2019,Consolidado,Estado,Fonte de Recurso,02010000 - Recursos Diretamente Arrecadados,296128000.00,296128000.00,103177808.03,46772661.04,38255692.61,5644479.03,55564.94
92,,,2019,Consolidado,Estado,Fonte de Recurso,02100000 - Acordos - Pepsi-Cola,0.00,0.00,0.00,0.00,0.00,0.00,1950.00
93,,,2019,Consolidado,Estado,Fonte de Recurso,02270000 - Recursos da Contribuição do Salário-Educação,60000000.00,60000000.00,39763237.18,4517931.53,1530145.80,1727049.88,446487.78
94,,,2019,Consolidado,Estado,Fonte de Recurso,02300000 - Recursos do Sistema Único de Saúde - SUS,457729000.00,457729000.00,83270154.71,31291757.41,25629991.79,38291971.44,2492402.87
95,,,2019,Consolidado,Estado,Fonte de Recurso,02400000 - Transferências do FNAS,20000.00,20000.00,0.00,0.00,0.00,0.00,0.00
96,,,2019,Consolidado,Estado,Fonte de Recurso,02460000 - Complementação do FUNDEB,0.00,200000000.00,151841595.83,8239386.99,4387187.20,0.00,0.00
97,,,2019,Consolidado,Estado,Fonte de Recurso,02500000 - Transferências do FNDE,106168000.00,106168000.00,12894288.22,19536.71,19145.99,2153968.28,1820352.83
98,,,2019,Consolidado,Estado,Fonte de Recurso,02610000 - Fundo Financeiro - RPPS,670707000.00,670707000.00,100582778.93,100534243.95,95987327.20,2100777.83,22725.67
99,,,2019,Consolidado,Estado,Fonte de Recurso,02620000 - Fundo Previdenciário - RPPS,465830000.00,465830000.00,4101178.13,4044074.31,3323888.60,0.00,0.00
100,,,2019,Consolidado,Estado,Fonte de Recurso,02710000 - Operações de Crédito Internas,317436000.00,317436000.00,25578847.89,0.00,0.00,8052220.25,85136.43
101,,,2019,Consolidado,Estado,Fonte de Recurso,02750000 - Operações de Crédito Externas,261871000.00,261871000.00,103565459.75,17750909.55,15636940.72,12415638.91,2349054.42
102,,,2019,Consolidado,Estado,Fonte de Recurso,02800000 - Convênios,46920000.00,46920000.00,15151281.39,6522868.67,45889.27,834748.26,254481.35
103,,,2019,Consolidado,Estado,Fonte de Recurso,02850000 - Outras Fontes,37717000.00,37717000.00,1007122.72,616645.85,470254.55,513947.14,272412.13
104,,,2019,Consolidado,Estado,Fonte de Recurso,02950000 - Transferências de Entidades Internacionais,105000.00,105000.00,0.00,0.00,0.00,0.00,0.00
105,,,2019,Consolidado,Estado,Fonte de Recurso,02960000 - Doações de Pessoas ou Instituições Privadas Nacionais,101000.00,101000.00,0.00,0.00,0.00,3452.61,0.00
106,,,2019,Consolidado,Estado,Fonte de Recurso,03000000 - Recursos Ordinários,0.00,0.00,0.00,0.00,0.00,33153.01,1613422.50
107,,,2019,Consolidado,Estado,Fonte de Recurso,03150000 - Alienação de Bens,0.00,0.00,0.00,0.00,0.00,41591.00,912.00
108,,,2019,Consolidado,Estado,Fonte de Recurso,03160000 - Contribuição para o Desenvolvimento do Ensino Superior,0.00,4667860.50,780803.52,0.00,0.00,1823549.19,536.43
109,,,2019,Consolidado,Estado,Fonte de Recurso,03180000 - RECURSOS DO FECOP,0.00,12095550.00,0.00,0.00,0.00,321806.10,167120.00
110,,,2019,Consolidado,Estado,Fonte de Recurso,03210000 - Cotaparte do Fundo de Participação dos Estados e do Distrito Federal,0.00,0.00,0.00,0.00,0.00,55936.00,0.00
111,,,2019,Consolidado,Estado,Fonte de Recurso,03460000 - Recursos do FUNDEB,0.00,35000000.00,34433266.08,34433266.08,34433266.08,0.00,0.00
112,,,2019,Consolidado,Estado,Fonte de Recurso,03600000 - Recursos do FTI,0.00,867015.26,18228.65,0.00,0.00,0.00,566391.72
113,,,2019,Consolidado,Estado,Fonte de Recurso,04010000 - Recursos Diretamente Arrecadados,0.00,30606571.63,14356359.84,4426901.66,3713715.99,1669348.09,1721950.21
114,,,2019,Consolidado,Estado,Fonte de Recurso,04300000 - Recursos do Sistema Único de Saúde - SUS,0.00,13502986.55,6110378.89,104565.00,62112.00,4853110.04,459662.46
115,,,2019,Consolidado,Estado,Fonte de Recurso,04400000 - Transferências do FNAS,0.00,3323103.91,2561660.63,3201.00,1941.00,22430.84,15296.48
116,,,2019,Consolidado,Estado,Fonte de Recurso,04500000 - Transferências do FNDE,0.00,0.00,0.00,0.00,0.00,1930896.60,40800.00
117,,,2019,Consolidado,Estado,Fonte de Recurso,04620000 - Fundo Previdenciário - RPPS,0.00,0.00,0.00,0.00,0.00,0.00,258.37
118,,,2019,Consolidado,Estado,Fonte de Recurso,04710000 - Operações de Crédito Internas,0.00,13308465.79,1225617.05,0.00,0.00,0.00,0.00
119,,,2019,Consolidado,Estado,Fonte de Recurso,04750000 - Operações de Crédito Externas,0.00,47870000.00,11085235.15,7832244.78,7832244.78,1609869.65,0.00
120,,,2019,Consolidado,Estado,Fonte de Recurso,04800000 - Convênios,0.00,9129296.15,4149721.10,3419212.48,2234979.07,612470.56,4835385.28
121,,,2019,Consolidado,Estado,Fonte de Recurso,04850000 - Outras Fontes,0.00,4155589.08,133416.56,131016.56,121340.47,1002005.82,51224.02
122,,,2019,Consolidado,Estado,Fonte de Recurso,04960000 - Doações de Pessoas ou Instituições Privadas Nacionais,0.00,24000.00,0.00,0.00,0.00,126414.69,16622866.66
123,,,2019,Consolidado,Estado,Fonte de Recurso,,,,,,,,
124,,,2019,Consolidado,Estado,Fonte de Recurso,Total:,17297084000.00,17748335786.65,4376065637.36,3425936306.12,3043822930.73,437821842.19,187535541.97
125,,,2019,Consolidado,Estado,Fonte de Recurso,01000000 - Recursos Ordinários,8879047000.0,8879047000.0,2428777999.55,2205880522.43,2004043830.84,180564446.52,118820120.83
126,,,2019,Consolidado,Estado,Fonte de Recurso,01100000 - Recursos de Depósitos Judiciais da LC 151/2015,25080000.0,101781347.78,53654977.28,53648719.65,53648719.65,0.0,0.0
127,,,2019,Consolidado,Estado,Fonte de Recurso,01110000 - Acordos - Recofarma,1569000.0,1569000.0,0.0,0.0,0.0,0.0,0.0
128,,,2019,Consolidado,Estado,Fonte de Recurso,01120000 - Acordos - Visteon,29000.0,29000.0,0.0,0.0,0.0,0.0,0.0
129,,,2019,Consolidado,Estado,Fonte de Recurso,01130000 - Acordos - Manaus Refrigerante,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0
130,,,2019,Consolidado,Estado,Fonte de Recurso,01140000 - Acordos - Pepsi-Cola,404000.0,404000.0,0.0,0.0,0.0,0.0,0.0
131,,,2019,Consolidado,Estado,Fonte de Recurso,01150000 - Alienação de Bens,951000.0,951000.0,0.0,0.0,0.0,0.0,0.0
132,,,2019,Consolidado,Estado,Fonte de Recurso,01160000 - Contribuição para o Desenvolvimento do Ensino Superior,413659000.0,413659000.0,101238611.25,83696138.88,63577468.05,9644522.87,962125.51
133,,,2019,Consolidado,Estado,Fonte de Recurso,01180000 - RECURSOS DO FECOP,26080000.0,26080000.0,0.0,0.0,0.0,3749238.15,220359.36
134,,,2019,Consolidado,Estado,Fonte de Recurso,01190000 - Outras Contribuições Decorrentes de Incentivos Fiscais e Extra-Fiscais,22489000.0,22489000.0,0.0,0.0,0.0,171893.81,0.0
135,,,2019,Consolidado,Estado,Fonte de Recurso,01200000 - Contribuição do Desenvolvimento Humano,437000.0,437000.0,0.0,0.0,0.0,0.0,0.0
136,,,2019,Consolidado,Estado,Fonte de Recurso,01210000 - Cotaparte do Fundo de Participação dos Estados e do Distrito Federal,2160000000.0,2160000000.0,565181562.84,428717211.99,341498071.54,96587274.1,12381592.4
137,,,2019,Consolidado,Estado,Fonte de Recurso,01270000 - Cotaparte da Contribuição do Salário-Educação,0.0,0.0,0.0,0.0,0.0,0.0,63793.13
138,,,2019,Consolidado,Estado,Fonte de Recurso,01300000 - Cotaparte da Contribuição de Intervenção do Domínio Econômico,20617000.0,20617000.0,828582.37,828582.37,828582.37,0.0,0.0
139,,,2019,Consolidado,Estado,Fonte de Recurso,01400000 - Indenização pela Utilização de Recursos Hídricos e Exploração de Recursos Minerais,20395000.0,20395000.0,5386025.19,4572622.24,1136045.52,1006038.94,65000.0
140,,,2019,Consolidado,Estado,Fonte de Recurso,01450000 - Recursos do Royalties sobre o Petróleo,237907000.0,237907000.0,60046107.37,41552678.19,33930541.61,16974368.55,4811412.85
141,,,2019,Consolidado,Estado,Fonte de Recurso,01460000 - Recursos do FUNDEB,1763234000.0,1763234000.0,295854370.49,265491867.5,262390278.82,18168521.85,7761597.36
142,,,2019,Consolidado,Estado,Fonte de Recurso,01500000 - Outras Transferências de Recursos Federais,18870000.0,18870000.0,1834158.99,1834143.99,1806859.4,294976.41,0.0
143,,,2019,Consolidado,Estado,Fonte de Recurso,01550000 - Recursos de Transferência Financeira LC 87/96,12000000.0,12000000.0,9826.83,0.0,0.0,159349.39,439725.32
144,,,2019,Consolidado,Estado,Fonte de Recurso,01600000 - Recursos do FTI,874378000.0,874378000.0,147464974.95,69053395.31,47276469.81,22802280.08,5493535.35
