,0,1,ano,periodo,grupo,consulta,Função,Dotação Inicial,Autorizado,Empenhado,Liquidado,Pago,Pago Exercício Anterior,A Pagar Exercício Anterior
96,Principal  BGE  LDO  LOA  LRF  Municípios  Recolhimento de ISS  Repasse aos Municípios  Repartição das Receitas TributáriasTransferências da União x Rateio aos Municípios  FUNDEB  Receitas  Despesas  Convênios e Transferências  Convênios de Entrada  Execução  Convênios de Saída/ Transf. Fundo a Fundo  Execução  Licitações e Contratos  Consultas  Credores Ativos  Relação de Pagamentos  Execução Orçamentária  Destaque Orçamentário  Salários dos Servidores  Relação de Pagamentos de Diárias  Links  Portal da Transparência do Amazonas  Acesso à Informação  Outras informações  O que é o Portal?  Como utilizar  Origem dos Dados  Manual do Usuário  Glossário  Fale Conosco  Cronograma NBCASP  Histórico de Atualizações  Data: 29/03/2019,Principal  BGE  LDO  LOA  LRF  Municípios  Recolhimento de ISS  Repasse aos Municípios  Repartição das Receitas TributáriasTransferências da União x Rateio aos Municípios  FUNDEB  Receitas  Despesas  Convênios e Transferências  Convênios de Entrada  Execução  Convênios de Saída/ Transf. Fundo a Fundo  Execução  Licitações e Contratos  Consultas  Credores Ativos  Relação de Pagamentos  Execução Orçamentária  Destaque Orçamentário  Salários dos Servidores  Relação de Pagamentos de Diárias  Links  Portal da Transparência do Amazonas  Acesso à Informação  Outras informações  O que é o Portal?  Como utilizar  Origem dos Dados  Manual do Usuário  Glossário  Fale Conosco  Cronograma NBCASP  Histórico de Atualizações  Data: 29/03/2019,2018,Consolidado,Estado,Função,,,,,,,,
97,Principal  BGE  LDO  LOA  LRF  Municípios  Recolhimento de ISS  Repasse aos Municípios  Repartição das Receitas TributáriasTransferências da União x Rateio aos Municípios  FUNDEB  Receitas  Despesas  Convênios e Transferências  Convênios de Entrada  Execução  Convênios de Saída/ Transf. Fundo a Fundo  Execução  Licitações e Contratos  Consultas  Credores Ativos  Relação de Pagamentos  Execução Orçamentária  Destaque Orçamentário  Salários dos Servidores  Relação de Pagamentos de Diárias  Links  Portal da Transparência do Amazonas  Acesso à Informação  Outras informações  O que é o Portal?  Como utilizar  Origem dos Dados  Manual do Usuário  Glossário  Fale Conosco  Cronograma NBCASP  Histórico de Atualizações,Data: 29/03/2019,2018,Consolidado,Estado,Função,,,,,,,,
98,Principal  BGE  LDO  LOA  LRF  Municípios  Recolhimento de ISS  Repasse aos Municípios  Repartição das Receitas TributáriasTransferências da União x Rateio aos Municípios  FUNDEB  Receitas  Despesas  Convênios e Transferências  Convênios de Entrada  Execução  Convênios de Saída/ Transf. Fundo a Fundo  Execução  Licitações e Contratos  Consultas  Credores Ativos  Relação de Pagamentos  Execução Orçamentária  Destaque Orçamentário  Salários dos Servidores  Relação de Pagamentos de Diárias  Links  Portal da Transparência do Amazonas  Acesso à Informação  Outras informações  O que é o Portal?  Como utilizar  Origem dos Dados  Manual do Usuário  Glossário  Fale Conosco  Cronograma NBCASP  Histórico de Atualizações,Data: 29/03/2019,2018,Consolidado,Estado,Função,,,,,,,,
99,,,2018,Consolidado,Estado,Função,,,,,,,,
100,,,2018,Consolidado,Estado,Função,"function setup() { }  function imprimirRelatorio(tipoDownload) {  var ano = document.getElementById('anoexercicio').value;  var mes = document.getElementById('mes').value;  var mesFinal = document.getElementById('mesFinal').value;  document.execDespAnoEstadoFuncaoForm.action= ""execDespAnoEstadoFuncao.do?method=Consultar&anoexercicio=""+ano+""&mes=""+mes+""&mesFinal=""+mesFinal+""&tipoDownload=""+tipoDownload;  document.execDespAnoEstadoFuncaoForm.submit(); 	}  function showAno() {  var ano = document.getElementById(""anoexercicio"").value;  var grupo = document.getElementById(""grupo"").value;  var consulta = document.getElementById(""consulta"").value;  var mes = document.getElementById(""mes"").value;  var mesFinal = document.getElementById(""mesFinal"").value;  document.execDespAnoEstadoFuncaoForm.action=""execDespAno.do?method=Pesquisar&anoexercicio=""+ano+""&grupo=""+grupo+""&consulta=""+consulta+""&mes=""+mes+""&mesFinal=""+mesFinal;  document.execDespAnoEstadoFuncaoForm.submit(); } Despesas::Estado::Função  Ano  2018  DOWNLOAD  Lista de Funções  Função Dotação Inicial Autorizado Empenhado Liquidado Pago Pago Exercício Anterior A Pagar Exercício Anterior  Total:  15,324,184,000.00 19,027,282,667.24 17,630,658,179.52 17,044,155,436.78 16,700,429,152.15 896,550,708.26 90,270,769.88 01-Legislativa  469,074,000.00 573,090,344.44 571,990,075.34 543,380,358.68 541,506,268.53 21,113,202.58 50,197.38  02-Judiciária  604,816,000.00 735,290,952.98 719,155,032.09 708,919,271.89 708,919,271.89 8,683,057.41 14,167,298.32  03-Essencial à Justica  289,671,000.00 440,528,499.84 429,875,628.62 423,223,286.46 409,481,230.21 48,096,306.83 23,092,649.12  04-Administração  545,357,000.00 545,686,872.50 535,549,437.82 531,552,886.42 504,350,874.08 37,842,543.42 82.62  06-Segurança Pública  1,534,597,000.00 1,999,398,113.99 1,940,149,912.73 1,915,446,497.09 1,856,891,249.77 85,729,253.09 60.00  08-Assistência Social  78,180,000.00 80,674,858.27 62,682,222.87 59,292,305.83 58,362,044.78 5,334,079.28 28,546.18  09-Previdência Social  1,483,793,000.00 1,796,739,667.79 1,787,622,563.90 1,784,753,437.15 1,782,551,985.03 27,824,509.33 294.50  10-Saúde  2,017,316,000.00 2,981,795,659.95 2,823,947,059.66 2,703,229,657.70 2,632,904,796.51 93,514,311.83 1,189,773.82  11-Trabalho  7,205,000.00 12,196,989.88 9,559,507.34 9,422,192.16 9,208,498.09 944,147.45 0.00  12-Educação  2,630,111,000.00 3,341,639,667.10 3,028,642,807.59 2,722,454,970.73 2,651,531,909.78 406,074,330.44 51,251,975.67  13-Cultura  82,180,000.00 135,442,358.82 133,404,485.04 131,206,340.24 129,270,388.20 2,934,102.07 27,500.00  14-Direitos da Cidadania  356,675,000.00 579,427,534.97 506,920,998.60 464,921,951.46 439,288,591.96 12,869,009.40 326,973.32  15-Urbanismo  419,129,000.00 906,297,394.15 705,525,507.49 700,007,756.66 691,529,812.07 69,418,330.95 0.00  16-Habitação  62,009,000.00 55,834,822.16 29,065,421.75 28,584,967.00 28,584,967.00 880,639.77 0.00  17-Saneamento  28,137,000.00 93,154,606.66 80,449,239.52 80,116,185.79 77,602,428.72 2,981,312.98 0.00  18-Gestão Ambiental  37,340,000.00 60,422,815.28 44,396,711.07 42,249,009.25 40,173,050.01 1,325,694.35 4,408.63  19-Ciência e Tecnologia  98,755,000.00 79,242,965.42 66,720,070.82 66,540,254.90 54,352,748.67 4,519,486.87 0.00  20-Agricultura  89,325,000.00 240,949,903.88 231,415,832.91 219,436,251.09 215,795,778.97 4,703,812.23 0.00  21-Organização Agrária  13,099,000.00 21,746,848.18 20,314,171.47 20,271,425.23 19,694,854.79 872,397.97 0.00  23-Comércio e Serviços  36,965,000.00 105,068,883.97 98,853,661.43 97,082,448.11 96,932,756.25 527,535.83 418.00  24-Comunicações  67,227,000.00 87,775,659.94 81,647,258.60 80,573,225.61 77,012,397.11 3,216,264.89 0.00  26-Transporte  118,331,000.00 145,919,472.57 120,397,171.45 114,123,131.39 113,754,484.00 55,276,394.48 125,398.32  27-Desporto e Lazer  32,242,000.00 50,360,700.86 44,823,256.79 39,824,388.01 38,307,858.67 1,453,945.86 5,194.00  28-Encargos Especiais  3,321,431,000.00 3,562,753,825.47 3,557,550,144.62 3,557,543,237.93 3,522,420,907.06 416,038.95 0.00  99-Reserva de Contingência  901,219,000.00 395,843,248.17 0.00 0.00 0.00 0.00 0.00",,,,,,,
101,,,2018,Consolidado,Estado,Função,Despesas::Estado::Função,,,,,,,
102,,,2018,Consolidado,Estado,Função,"Ano  2018  DOWNLOAD  Lista de Funções  Função Dotação Inicial Autorizado Empenhado Liquidado Pago Pago Exercício Anterior A Pagar Exercício Anterior  Total:  15,324,184,000.00 19,027,282,667.24 17,630,658,179.52 17,044,155,436.78 16,700,429,152.15 896,550,708.26 90,270,769.88 01-Legislativa  469,074,000.00 573,090,344.44 571,990,075.34 543,380,358.68 541,506,268.53 21,113,202.58 50,197.38  02-Judiciária  604,816,000.00 735,290,952.98 719,155,032.09 708,919,271.89 708,919,271.89 8,683,057.41 14,167,298.32  03-Essencial à Justica  289,671,000.00 440,528,499.84 429,875,628.62 423,223,286.46 409,481,230.21 48,096,306.83 23,092,649.12  04-Administração  545,357,000.00 545,686,872.50 535,549,437.82 531,552,886.42 504,350,874.08 37,842,543.42 82.62  06-Segurança Pública  1,534,597,000.00 1,999,398,113.99 1,940,149,912.73 1,915,446,497.09 1,856,891,249.77 85,729,253.09 60.00  08-Assistência Social  78,180,000.00 80,674,858.27 62,682,222.87 59,292,305.83 58,362,044.78 5,334,079.28 28,546.18  09-Previdência Social  1,483,793,000.00 1,796,739,667.79 1,787,622,563.90 1,784,753,437.15 1,782,551,985.03 27,824,509.33 294.50  10-Saúde  2,017,316,000.00 2,981,795,659.95 2,823,947,059.66 2,703,229,657.70 2,632,904,796.51 93,514,311.83 1,189,773.82  11-Trabalho  7,205,000.00 12,196,989.88 9,559,507.34 9,422,192.16 9,208,498.09 944,147.45 0.00  12-Educação  2,630,111,000.00 3,341,639,667.10 3,028,642,807.59 2,722,454,970.73 2,651,531,909.78 406,074,330.44 51,251,975.67  13-Cultura  82,180,000.00 135,442,358.82 133,404,485.04 131,206,340.24 129,270,388.20 2,934,102.07 27,500.00  14-Direitos da Cidadania  356,675,000.00 579,427,534.97 506,920,998.60 464,921,951.46 439,288,591.96 12,869,009.40 326,973.32  15-Urbanismo  419,129,000.00 906,297,394.15 705,525,507.49 700,007,756.66 691,529,812.07 69,418,330.95 0.00  16-Habitação  62,009,000.00 55,834,822.16 29,065,421.75 28,584,967.00 28,584,967.00 880,639.77 0.00  17-Saneamento  28,137,000.00 93,154,606.66 80,449,239.52 80,116,185.79 77,602,428.72 2,981,312.98 0.00  18-Gestão Ambiental  37,340,000.00 60,422,815.28 44,396,711.07 42,249,009.25 40,173,050.01 1,325,694.35 4,408.63  19-Ciência e Tecnologia  98,755,000.00 79,242,965.42 66,720,070.82 66,540,254.90 54,352,748.67 4,519,486.87 0.00  20-Agricultura  89,325,000.00 240,949,903.88 231,415,832.91 219,436,251.09 215,795,778.97 4,703,812.23 0.00  21-Organização Agrária  13,099,000.00 21,746,848.18 20,314,171.47 20,271,425.23 19,694,854.79 872,397.97 0.00  23-Comércio e Serviços  36,965,000.00 105,068,883.97 98,853,661.43 97,082,448.11 96,932,756.25 527,535.83 418.00  24-Comunicações  67,227,000.00 87,775,659.94 81,647,258.60 80,573,225.61 77,012,397.11 3,216,264.89 0.00  26-Transporte  118,331,000.00 145,919,472.57 120,397,171.45 114,123,131.39 113,754,484.00 55,276,394.48 125,398.32  27-Desporto e Lazer  32,242,000.00 50,360,700.86 44,823,256.79 39,824,388.01 38,307,858.67 1,453,945.86 5,194.00  28-Encargos Especiais  3,321,431,000.00 3,562,753,825.47 3,557,550,144.62 3,557,543,237.93 3,522,420,907.06 416,038.95 0.00  99-Reserva de Contingência  901,219,000.00 395,843,248.17 0.00 0.00 0.00 0.00 0.00",,,,,,,
103,,,2018,Consolidado,Estado,Função,Função,Dotação Inicial,Autorizado,Empenhado,Liquidado,Pago,Pago Exercício Anterior,A Pagar Exercício Anterior
104,,,2018,Consolidado,Estado,Função,Total:,15324184000.00,19027282667.24,17630658179.52,17044155436.78,16700429152.15,896550708.26,90270769.88
105,,,2018,Consolidado,Estado,Função,01-Legislativa,469074000.00,573090344.44,571990075.34,543380358.68,541506268.53,21113202.58,50197.38
106,,,2018,Consolidado,Estado,Função,02-Judiciária,604816000.00,735290952.98,719155032.09,708919271.89,708919271.89,8683057.41,14167298.32
107,,,2018,Consolidado,Estado,Função,03-Essencial à Justica,289671000.00,440528499.84,429875628.62,423223286.46,409481230.21,48096306.83,23092649.12
108,,,2018,Consolidado,Estado,Função,04-Administração,545357000.00,545686872.50,535549437.82,531552886.42,504350874.08,37842543.42,82.62
109,,,2018,Consolidado,Estado,Função,06-Segurança Pública,1534597000.00,1999398113.99,1940149912.73,1915446497.09,1856891249.77,85729253.09,60.00
110,,,2018,Consolidado,Estado,Função,08-Assistência Social,78180000.00,80674858.27,62682222.87,59292305.83,58362044.78,5334079.28,28546.18
111,,,2018,Consolidado,Estado,Função,09-Previdência Social,1483793000.00,1796739667.79,1787622563.90,1784753437.15,1782551985.03,27824509.33,294.50
112,,,2018,Consolidado,Estado,Função,10-Saúde,2017316000.00,2981795659.95,2823947059.66,2703229657.70,2632904796.51,93514311.83,1189773.82
113,,,2018,Consolidado,Estado,Função,11-Trabalho,7205000.00,12196989.88,9559507.34,9422192.16,9208498.09,944147.45,0.00
114,,,2018,Consolidado,Estado,Função,12-Educação,2630111000.00,3341639667.10,3028642807.59,2722454970.73,2651531909.78,406074330.44,51251975.67
115,,,2018,Consolidado,Estado,Função,13-Cultura,82180000.00,135442358.82,133404485.04,131206340.24,129270388.20,2934102.07,27500.00
116,,,2018,Consolidado,Estado,Função,14-Direitos da Cidadania,356675000.00,579427534.97,506920998.60,464921951.46,439288591.96,12869009.40,326973.32
117,,,2018,Consolidado,Estado,Função,15-Urbanismo,419129000.00,906297394.15,705525507.49,700007756.66,691529812.07,69418330.95,0.00
118,,,2018,Consolidado,Estado,Função,16-Habitação,62009000.00,55834822.16,29065421.75,28584967.00,28584967.00,880639.77,0.00
119,,,2018,Consolidado,Estado,Função,17-Saneamento,28137000.00,93154606.66,80449239.52,80116185.79,77602428.72,2981312.98,0.00
120,,,2018,Consolidado,Estado,Função,18-Gestão Ambiental,37340000.00,60422815.28,44396711.07,42249009.25,40173050.01,1325694.35,4408.63
121,,,2018,Consolidado,Estado,Função,19-Ciência e Tecnologia,98755000.00,79242965.42,66720070.82,66540254.90,54352748.67,4519486.87,0.00
122,,,2018,Consolidado,Estado,Função,20-Agricultura,89325000.00,240949903.88,231415832.91,219436251.09,215795778.97,4703812.23,0.00
123,,,2018,Consolidado,Estado,Função,21-Organização Agrária,13099000.00,21746848.18,20314171.47,20271425.23,19694854.79,872397.97,0.00
124,,,2018,Consolidado,Estado,Função,23-Comércio e Serviços,36965000.00,105068883.97,98853661.43,97082448.11,96932756.25,527535.83,418.00
125,,,2018,Consolidado,Estado,Função,24-Comunicações,67227000.00,87775659.94,81647258.60,80573225.61,77012397.11,3216264.89,0.00
126,,,2018,Consolidado,Estado,Função,26-Transporte,118331000.00,145919472.57,120397171.45,114123131.39,113754484.00,55276394.48,125398.32
127,,,2018,Consolidado,Estado,Função,27-Desporto e Lazer,32242000.00,50360700.86,44823256.79,39824388.01,38307858.67,1453945.86,5194.00
128,,,2018,Consolidado,Estado,Função,28-Encargos Especiais,3321431000.00,3562753825.47,3557550144.62,3557543237.93,3522420907.06,416038.95,0.00
129,,,2018,Consolidado,Estado,Função,99-Reserva de Contingência,901219000.00,395843248.17,0.00,0.00,0.00,0.00,0.00
130,,,2018,Consolidado,Estado,Função,,,,,,,,
131,,,2018,Consolidado,Estado,Função,Portal da Transparência Fiscal v1.0.11,,,,,,,
132,,,2018,Consolidado,Estado,Função,Total:,15324184000.00,19027282667.24,17630658179.52,17044155436.78,16700429152.15,896550708.26,90270769.88
133,,,2018,Consolidado,Estado,Função,Despesas::Estado::Função,,,,,,,
134,,,2018,Consolidado,Estado,Função,"Ano  2018  DOWNLOAD  Lista de Funções  Função Dotação Inicial Autorizado Empenhado Liquidado Pago Pago Exercício Anterior A Pagar Exercício Anterior  Total:  15,324,184,000.00 19,027,282,667.24 17,630,658,179.52 17,044,155,436.78 16,700,429,152.15 896,550,708.26 90,270,769.88 01-Legislativa  469,074,000.00 573,090,344.44 571,990,075.34 543,380,358.68 541,506,268.53 21,113,202.58 50,197.38  02-Judiciária  604,816,000.00 735,290,952.98 719,155,032.09 708,919,271.89 708,919,271.89 8,683,057.41 14,167,298.32  03-Essencial à Justica  289,671,000.00 440,528,499.84 429,875,628.62 423,223,286.46 409,481,230.21 48,096,306.83 23,092,649.12  04-Administração  545,357,000.00 545,686,872.50 535,549,437.82 531,552,886.42 504,350,874.08 37,842,543.42 82.62  06-Segurança Pública  1,534,597,000.00 1,999,398,113.99 1,940,149,912.73 1,915,446,497.09 1,856,891,249.77 85,729,253.09 60.00  08-Assistência Social  78,180,000.00 80,674,858.27 62,682,222.87 59,292,305.83 58,362,044.78 5,334,079.28 28,546.18  09-Previdência Social  1,483,793,000.00 1,796,739,667.79 1,787,622,563.90 1,784,753,437.15 1,782,551,985.03 27,824,509.33 294.50  10-Saúde  2,017,316,000.00 2,981,795,659.95 2,823,947,059.66 2,703,229,657.70 2,632,904,796.51 93,514,311.83 1,189,773.82  11-Trabalho  7,205,000.00 12,196,989.88 9,559,507.34 9,422,192.16 9,208,498.09 944,147.45 0.00  12-Educação  2,630,111,000.00 3,341,639,667.10 3,028,642,807.59 2,722,454,970.73 2,651,531,909.78 406,074,330.44 51,251,975.67  13-Cultura  82,180,000.00 135,442,358.82 133,404,485.04 131,206,340.24 129,270,388.20 2,934,102.07 27,500.00  14-Direitos da Cidadania  356,675,000.00 579,427,534.97 506,920,998.60 464,921,951.46 439,288,591.96 12,869,009.40 326,973.32  15-Urbanismo  419,129,000.00 906,297,394.15 705,525,507.49 700,007,756.66 691,529,812.07 69,418,330.95 0.00  16-Habitação  62,009,000.00 55,834,822.16 29,065,421.75 28,584,967.00 28,584,967.00 880,639.77 0.00  17-Saneamento  28,137,000.00 93,154,606.66 80,449,239.52 80,116,185.79 77,602,428.72 2,981,312.98 0.00  18-Gestão Ambiental  37,340,000.00 60,422,815.28 44,396,711.07 42,249,009.25 40,173,050.01 1,325,694.35 4,408.63  19-Ciência e Tecnologia  98,755,000.00 79,242,965.42 66,720,070.82 66,540,254.90 54,352,748.67 4,519,486.87 0.00  20-Agricultura  89,325,000.00 240,949,903.88 231,415,832.91 219,436,251.09 215,795,778.97 4,703,812.23 0.00  21-Organização Agrária  13,099,000.00 21,746,848.18 20,314,171.47 20,271,425.23 19,694,854.79 872,397.97 0.00  23-Comércio e Serviços  36,965,000.00 105,068,883.97 98,853,661.43 97,082,448.11 96,932,756.25 527,535.83 418.00  24-Comunicações  67,227,000.00 87,775,659.94 81,647,258.60 80,573,225.61 77,012,397.11 3,216,264.89 0.00  26-Transporte  118,331,000.00 145,919,472.57 120,397,171.45 114,123,131.39 113,754,484.00 55,276,394.48 125,398.32  27-Desporto e Lazer  32,242,000.00 50,360,700.86 44,823,256.79 39,824,388.01 38,307,858.67 1,453,945.86 5,194.00  28-Encargos Especiais  3,321,431,000.00 3,562,753,825.47 3,557,550,144.62 3,557,543,237.93 3,522,420,907.06 416,038.95 0.00  99-Reserva de Contingência  901,219,000.00 395,843,248.17 0.00 0.00 0.00 0.00 0.00",,,,,,,
135,,,2018,Consolidado,Estado,Função,Função,Dotação Inicial,Autorizado,Empenhado,Liquidado,Pago,Pago Exercício Anterior,A Pagar Exercício Anterior
136,,,2018,Consolidado,Estado,Função,Total:,15324184000.00,19027282667.24,17630658179.52,17044155436.78,16700429152.15,896550708.26,90270769.88
137,,,2018,Consolidado,Estado,Função,01-Legislativa,469074000.00,573090344.44,571990075.34,543380358.68,541506268.53,21113202.58,50197.38
138,,,2018,Consolidado,Estado,Função,02-Judiciária,604816000.00,735290952.98,719155032.09,708919271.89,708919271.89,8683057.41,14167298.32
139,,,2018,Consolidado,Estado,Função,03-Essencial à Justica,289671000.00,440528499.84,429875628.62,423223286.46,409481230.21,48096306.83,23092649.12
140,,,2018,Consolidado,Estado,Função,04-Administração,545357000.00,545686872.50,535549437.82,531552886.42,504350874.08,37842543.42,82.62
141,,,2018,Consolidado,Estado,Função,06-Segurança Pública,1534597000.00,1999398113.99,1940149912.73,1915446497.09,1856891249.77,85729253.09,60.00
